date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-10-18,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,In Transit,-0.15094850729909987,Muara Jawa,2025-10-26,0.0,-0.3529948633464609,1.112366038983295,0.2679613278745116,0.06284661584378975,10,5,Low,0.1841492755841516,-0.15094850729909987,-0.005632394115264,-0.23119901553306169,-0.5769012422467917,5,26,2,2,2,161,2
2025-10-19,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.07106855339163125,-0.484496242427788,-0.714883548457204,10,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,1,16,4
2025-10-20,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Loading,-0.24366489894721685,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.0388461811985998,-0.484496242427788,-0.08258260187103027,10,0,Low,0.0621499169769575,-0.24366489894721685,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,5,26,2,3,0,16,2
2025-10-21,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.967741388206675,-0.484496242427788,-0.714883548457204,10,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,4,16,4
2025-10-22,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.2569906897599148,-0.484496242427788,-0.714883548457204,10,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,5,26,2,5,1,16,4
2025-10-23,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.744614476988505,-0.484496242427788,-0.714883548457204,10,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,1,16,4
2025-10-24,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,1.1933558434182017,-0.484496242427788,-0.714883548457204,10,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,3,16,4
2025-10-25,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Loading,-0.5594153502448956,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.31982295272741773,-0.484496242427788,-0.5821003496741076,10,5,Low,-0.3568913582390571,-0.5594153502448956,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,5,26,2,3,3,16,2
2025-10-26,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,In Transit,0.33599637731568605,Banjarmasin,2025-11-01,0.0,-0.3529948633464609,-0.25867565037906187,2.542886294478117,0.8310922659459908,10,6,Low,0.8286241482265037,0.33599637731568605,2.1978954572877845,-0.23119901553306169,-0.5769012422467917,5,26,2,2,1,167,2
2025-10-27,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.1371909437267015,-0.484496242427788,-0.714883548457204,10,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,5,26,2,5,2,16,4
2025-10-28,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,At Port,-0.6442104063412449,Balikpapan,2025-06-03,34.5,2.898211703584537,0.5165124777836207,-0.484496242427788,-0.714883548457204,10,1,,-1.6787779913010525,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,5,26,2,0,0,16,4
2025-10-29,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Loading,-0.054187889483202745,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.36031785494487106,-0.484496242427788,0.21459884302447138,10,2,Low,0.3114529541307891,-0.054187889483202745,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,5,26,2,3,2,16,2
2025-10-30,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.3520380102503085,-0.484496242427788,-0.714883548457204,10,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,5,26,2,5,3,16,4
2025-10-31,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,33.4,0.1746883763027111,-1.30575812200179,-0.484496242427788,-0.714883548457204,10,4,,-0.664750185808769,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,5,26,2,0,1,16,4
2025-11-01,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-1.4619527448405396,-0.484496242427788,-0.714883548457204,11,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,1,16,4
2025-11-02,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Loading,0.06660412184206572,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.95038643011348,-0.484496242427788,0.4042891270003235,11,6,Low,0.4705825523140856,0.06660412184206572,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,5,26,2,3,4,16,2
2025-11-03,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Maintenance,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.137993527100911,-0.484496242427788,-0.714883548457204,11,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,5,26,2,4,4,16,4
2025-11-04,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Loading,0.23382117570490973,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.6040898516238027,-0.484496242427788,0.6698555245665164,11,1,Low,0.6933639897707012,0.23382117570490973,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,5,26,2,3,0,16,2
2025-11-05,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.30825298066528795,-0.484496242427788,-0.714883548457204,11,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,4,16,4
2025-11-06,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.5024476470579933,-0.484496242427788,-0.714883548457204,11,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,2,16,4
2025-11-07,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-1.30575812200179,-0.484496242427788,-0.714883548457204,11,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,1,16,4
2025-11-08,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.33388046878290445,-0.484496242427788,-0.714883548457204,11,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,5,26,2,5,1,16,4
2025-11-09,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.696649628120839,-0.484496242427788,-0.714883548457204,11,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,5,26,2,1,4,16,4
2025-11-10,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,1.3784753964122751,-0.484496242427788,-0.714883548457204,11,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,5,26,2,5,2,16,4
2025-11-11,VSL-006,MV Coal Carrier 6,Handymax,-0.7596769136522759,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.1644309132628776,-0.484496242427788,-0.714883548457204,11,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,5,26,2,5,0,16,4
2025-05-16,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,21.1,0.4127789017154081,-0.802464337299153,-0.484496242427788,-0.714883548457204,5,4,,-0.7533965398070283,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,6,27,4,0,3,16,4
2025-05-17,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Loading,1.52707111876208,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.45287763144190785,-0.484496242427788,2.443459679740734,5,5,Full,2.1812257327845255,1.52707111876208,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,6,27,4,3,2,16,0
2025-05-18,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.5183207884333783,Tarakan,2025-05-19,0.0,-0.3529948633464609,0.5627923660321389,2.0437917194500197,0.9765214836608108,5,6,Medium,0.9506235068336973,0.5183207884333783,1.2490964966349287,-0.23119901553306169,-0.5769012422467917,6,27,4,2,4,1,3
2025-05-19,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.4652501868782473,-0.484496242427788,-0.714883548457204,5,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,6,27,4,1,4,16,4
2025-05-20,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.6064581802055788,Banjarmasin,2025-05-25,0.0,-0.3529948633464609,-1.3867479264366973,-0.12505657142131427,1.1061431777109765,5,1,Medium,1.0593620655922837,0.6064581802055788,0.0971965662549825,-0.23119901553306169,-0.5769012422467917,6,27,4,2,1,7,3
2025-05-21,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,1.229603243611308,Samarinda,2025-05-22,0.0,-0.3529948633464609,-1.6991371721141961,0.19012088956737716,2.0134950360621358,5,2,High,1.8205319769023867,1.229603243611308,0.8188884398444372,-0.23119901553306169,-0.5769012422467917,6,27,4,2,3,4,1
2025-05-22,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.6257768804119997,Muara Jawa,2025-05-26,0.0,-0.3529948633464609,0.21569320416825113,-0.16016108281472782,1.1345967203073544,5,3,Medium,1.083231505319778,0.6257768804119997,-0.20021206008974068,-0.23119901553306169,-0.5769012422467917,6,27,4,2,2,8,3
2025-05-23,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.36031785494487106,-0.484496242427788,-0.714883548457204,5,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,6,27,4,5,1,16,4
2025-05-24,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Loading,-0.11077363247536642,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.6520547004914683,-0.484496242427788,0.06284661584378975,5,5,Low,0.1841492755841516,-0.11077363247536642,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,6,27,4,3,0,16,2
2025-05-25,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,1.1355059831075536,-0.484496242427788,-0.714883548457204,5,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,6,27,4,1,3,16,4
2025-05-26,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,31.1,2.5434082696728533,-1.5198026051511877,-0.484496242427788,-0.714883548457204,5,0,,-1.5466768472180807,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,6,27,4,0,3,16,4
2025-05-27,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,41.2,2.1869864675356534,-0.09091105547818287,-0.484496242427788,-0.714883548457204,5,1,,-1.4139731489495948,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,6,27,4,0,3,16,4
2025-05-28,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Loading,0.33766754515361175,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,1.2396357316667197,-0.484496242427788,0.7141165908275489,5,2,Low,0.730494229346804,0.33766754515361175,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,6,27,4,3,2,16,2
2025-05-29,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,1.1734520042570051,Samarinda,2025-05-30,0.0,-0.3529948633464609,0.447092645410843,1.6950360301719762,1.9312959130059333,5,3,High,1.7515758176896246,1.1734520042570051,1.0654704061709324,-0.23119901553306169,-0.5769012422467917,6,27,4,2,3,12,1
2025-05-30,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,-0.3978468436742405,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.8693966256785733,-0.2235018316332784,-0.35763351363601587,5,4,Low,-0.16858800038882274,-0.3978468436742405,-0.2802011855147752,-0.23119901553306169,-0.5769012422467917,6,27,4,2,4,16,2
2025-05-31,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.6939605281993677,Samarinda,2025-06-09,0.0,-0.3529948633464609,-0.7561844490506344,1.193652030487787,1.2326033670282113,5,5,Medium,1.1654484643811487,0.6939605281993677,1.3520926911217162,-0.23119901553306169,-0.5769012422467917,6,27,4,2,3,22,3
2025-06-01,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,1.5070505280637303,Samarinda,2025-06-04,0.0,-0.3529948633464609,-0.9586589601379023,2.088053929467802,2.415006137144356,6,6,Full,2.1573562930570316,1.5070505280637303,2.58558281629033,-0.23119901553306169,-0.5769012422467917,6,27,4,2,3,17,0
2025-06-02,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,29.2,2.79482653341333,-0.7793243931748935,-0.484496242427788,-0.714883548457204,6,0,,-1.640285412155867,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,6,27,4,0,3,16,4
2025-06-03,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,1.1412909691386188,-0.484496242427788,-0.714883548457204,6,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,6,27,4,5,3,16,4
2025-06-04,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,35.0,1.158941851809258,-1.6007924095860948,-0.484496242427788,-0.714883548457204,6,2,,-1.0312094636928166,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,6,27,4,0,3,16,4
2025-06-05,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.7739760442792495,Tarakan,2025-06-11,0.0,-0.3529948633464609,0.5222974638146856,0.5404028619494822,1.3495790421466534,6,3,Medium,1.2635783832608483,0.7739760442792495,0.2522802719024882,-0.23119901553306169,-0.5769012422467917,6,27,4,2,4,24,3
2025-06-06,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,16.9,1.3938908389018354,-0.47850511955952435,-0.484496242427788,-0.714883548457204,6,4,,-1.118686153683902,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,6,27,4,0,3,16,4
2025-06-07,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.8380486191853203,Tarakan,2025-06-16,0.0,-0.3529948633464609,0.6842770726844997,1.0364448707694567,1.4412626794016488,6,5,Medium,1.3404910223827748,0.8380486191853203,0.5419583710068953,-0.23119901553306169,-0.5769012422467917,6,27,4,2,4,29,3
2025-06-08,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.7219358778062437,Samarinda,2025-06-13,0.0,-0.3529948633464609,0.09420849751589035,2.5619648332788856,1.2737029285563124,6,6,Medium,1.199926543987529,0.7219358778062437,1.9077683433142671,-0.23119901553306169,-0.5769012422467917,6,27,4,2,3,26,3
2025-06-09,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Loading,1.062519883175498,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.9156765139270916,-0.484496242427788,1.7700591716264589,6,0,High,1.6163156592338221,1.062519883175498,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,6,27,4,3,2,16,1
2025-06-10,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.609874837654867,-0.484496242427788,-0.714883548457204,6,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,6,27,4,5,0,16,4
2025-06-11,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.6381435224126498,Balikpapan,2025-06-18,0.0,-0.3529948633464609,-0.16611587388202548,1.5530917014942607,1.1504042439720086,6,2,Medium,1.0964923051683866,0.6381435224126498,1.2763947888637042,-0.23119901553306169,-0.5769012422467917,6,27,4,2,0,31,3
2025-06-12,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Loading,0.9293612298495796,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.3288980661260494,-0.484496242427788,1.5740458781847453,6,3,Medium,1.4518817411110823,0.9293612298495796,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,6,27,4,3,2,16,3
2025-06-13,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.39478806185391163,Balikpapan,2025-06-22,0.0,-0.3529948633464609,-1.531372577213317,1.7507453634702195,0.7963157138837512,6,4,Low,0.7994503885595654,0.39478806185391163,3.2426968194107024,-0.23119901553306169,-0.5769012422467917,6,27,4,2,0,35,2
2025-06-14,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.7197895722450984,-0.484496242427788,-0.714883548457204,6,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,6,27,4,1,4,16,4
2025-06-15,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.4305844769422798,Tarakan,2025-06-23,0.0,-0.3529948633464609,1.6735096839965795,1.6255901489371798,0.8500612943435761,6,6,Low,0.8445371080448333,0.4305844769422798,0.631553125706512,-0.23119901553306169,-0.5769012422467917,6,27,4,2,4,36,2
2025-06-16,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,-0.12481144231394217,Tarakan,2025-06-22,0.0,-0.3529948633464609,-0.16611587388202548,2.3314960845656048,0.04071608271327358,6,0,Low,0.16558415579610022,-0.12481144231394217,1.9323521277159954,-0.23119901553306169,-0.5769012422467917,6,27,4,2,4,35,2
2025-06-17,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.30397680154102996,Balikpapan,2025-06-26,0.0,-0.3529948633464609,-1.1206385690077165,0.7090571449482734,0.6635325151006549,6,1,Low,0.6880596698312579,0.30397680154102996,1.0870092515938823,-0.23119901553306169,-0.5769012422467917,6,27,4,2,0,39,2
2025-06-18,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,In Transit,0.8744132313385831,Banjarmasin,2025-06-24,0.0,-0.3529948633464609,1.2685606618220437,0.10464903573993543,1.4950082598614736,6,2,Medium,1.385577741868042,0.8744132313385831,-0.11263327713486024,-0.23119901553306169,-0.5769012422467917,6,27,4,2,1,37,3
2025-06-19,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.5975022822185277,-0.484496242427788,-0.714883548457204,6,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,6,27,4,1,2,16,4
2025-06-20,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.0222938064796152,-0.484496242427788,-0.714883548457204,6,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,6,27,4,1,4,16,4
2025-06-21,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.6007924095860948,-0.484496242427788,-0.714883548457204,6,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,6,27,4,1,0,16,4
2025-06-22,VSL-007,MV Coal Carrier 7,Supramax,-0.6087477255094396,Loading,0.38883870435089624,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.3404680381881788,-0.484496242427788,0.7899927044178896,6,6,Low,0.7941460686201226,0.38883870435089624,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,6,27,4,3,3,16,2
