date,road_id,road_type,length_km,condition_status,average_speed_kmh,dust_level,gradient_pct,width_m,traffic_volume_trucks,maintenance_work,maintenance_priority,quality_score,safety_score,traffic_density,days_since_maintenance,maintenance_urgency,road_capacity,capacity_utilization,road_id_encoded,road_type_encoded,condition_status_encoded,dust_level_encoded,maintenance_work_encoded,high_priority
2025-06-30,RD-010,Pit Access Road,4.07,Excellent,44,Medium,11.9,23.1,171,No,1,100,76.41421686746989,42.01474201474201,3.0,55.0,41.36748000000001,150.0,9,1,1,2,0,0
2025-07-01,RD-010,Pit Access Road,4.07,Excellent,54,Low,11.9,23.1,217,No,1,100,76.41421686746989,53.31695331695332,4.0,56.666666666666664,50.769180000000006,150.0,9,1,1,1,0,0
2025-07-02,RD-010,Pit Access Road,4.07,Excellent,45,High,11.9,23.1,107,No,1,100,76.41421686746989,26.28992628992629,5.0,58.33333333333333,42.30765,150.0,9,1,1,0,0,0
2025-07-03,RD-010,Pit Access Road,4.07,Excellent,24,High,11.9,23.1,253,No,1,100,76.41421686746989,62.162162162162154,6.0,60.0,22.564080000000004,150.0,9,1,1,0,0,0
2025-07-04,RD-010,Pit Access Road,4.07,Excellent,28,High,11.9,23.1,248,No,1,100,76.41421686746989,60.93366093366093,7.0,61.666666666666664,26.324760000000005,150.0,9,1,1,0,0,0
2025-07-05,RD-010,Pit Access Road,4.07,Excellent,24,High,11.9,23.1,233,No,1,100,76.41421686746989,57.24815724815724,8.0,63.333333333333336,22.564080000000004,150.0,9,1,1,0,0,0
2025-07-06,RD-010,Pit Access Road,4.07,Good,59,Low,11.9,23.1,184,No,2,80,66.41421686746989,45.208845208845204,9.0,55.0,44.37602400000001,150.0,9,1,3,1,0,0
2025-07-07,RD-010,Pit Access Road,4.07,Good,25,Low,11.9,23.1,253,No,2,80,66.41421686746989,62.162162162162154,10.0,56.666666666666664,18.8034,150.0,9,1,3,1,0,0
2025-07-08,RD-010,Pit Access Road,4.07,Good,35,Medium,11.9,23.1,69,No,2,80,66.41421686746989,16.953316953316953,11.0,58.33333333333333,26.324760000000005,150.0,9,1,3,2,0,0
2025-07-09,RD-010,Pit Access Road,4.07,Good,26,Medium,11.9,23.1,148,No,2,80,66.41421686746989,36.36363636363636,12.0,60.0,19.555536000000004,150.0,9,1,3,2,0,0
2025-07-10,RD-010,Pit Access Road,4.07,Good,59,High,11.9,23.1,155,No,2,80,66.41421686746989,38.08353808353808,13.0,61.66666666666667,44.37602400000001,150.0,9,1,3,0,0,0
2025-07-11,RD-010,Pit Access Road,4.07,Good,26,Low,11.9,23.1,93,No,2,80,66.41421686746989,22.850122850122847,14.0,63.33333333333333,19.555536000000004,150.0,9,1,3,1,0,0
2025-07-12,RD-010,Pit Access Road,4.07,Good,17,High,11.9,23.1,219,No,2,80,66.41421686746989,53.80835380835381,15.0,65.0,12.786312,150.0,9,1,3,0,0,0
2025-07-13,RD-010,Pit Access Road,4.07,Good,17,Medium,11.9,23.1,136,No,2,80,66.41421686746989,33.415233415233416,16.0,66.66666666666667,12.786312,150.0,9,1,3,2,0,0
2025-07-14,RD-010,Pit Access Road,4.07,Good,41,High,11.9,23.1,266,No,2,80,66.41421686746989,65.35626535626535,17.0,68.33333333333333,30.837576,150.0,9,1,3,0,0,0
2025-07-15,RD-010,Pit Access Road,4.07,Good,44,Low,11.9,23.1,132,No,2,80,66.41421686746989,32.43243243243243,18.0,70.0,33.093984000000006,150.0,9,1,3,1,0,0
2025-07-16,RD-010,Pit Access Road,4.07,Good,54,High,11.9,23.1,288,No,2,80,66.41421686746989,70.76167076167076,19.0,71.66666666666666,40.61534400000001,150.0,9,1,3,0,0,0
2025-07-17,RD-010,Pit Access Road,4.07,Good,59,Medium,11.9,23.1,227,No,2,80,66.41421686746989,55.77395577395577,20.0,73.33333333333333,44.37602400000001,150.0,9,1,3,2,0,0
2025-07-18,RD-010,Pit Access Road,4.07,Good,31,Medium,11.9,23.1,134,No,2,80,66.41421686746989,32.92383292383292,21.0,75.0,23.316216000000004,150.0,9,1,3,2,0,0
2025-07-19,RD-010,Pit Access Road,4.07,Good,41,High,11.9,23.1,267,No,2,80,66.41421686746989,65.6019656019656,22.0,76.66666666666666,30.837576,150.0,9,1,3,0,0,0
2025-07-20,RD-010,Pit Access Road,4.07,Good,58,High,11.9,23.1,211,No,2,80,66.41421686746989,51.84275184275184,23.0,78.33333333333334,43.62388800000001,150.0,9,1,3,0,0,0
2025-07-21,RD-010,Pit Access Road,4.07,Fair,23,Medium,11.9,23.1,130,No,3,60,56.41421686746988,31.941031941031937,24.0,70.0,12.974346000000002,150.0,9,1,2,2,0,0
2025-07-22,RD-010,Pit Access Road,4.07,Fair,43,Medium,11.9,23.1,108,No,3,60,56.41421686746988,26.535626535626534,25.0,71.66666666666667,24.256386000000003,150.0,9,1,2,2,0,0
2025-07-23,RD-010,Pit Access Road,4.07,Fair,30,Medium,11.9,23.1,214,No,3,60,56.41421686746988,52.57985257985258,26.0,73.33333333333334,16.92306,150.0,9,1,2,2,0,0
2025-07-24,RD-010,Pit Access Road,4.07,Fair,42,Low,11.9,23.1,191,No,3,60,56.41421686746988,46.928746928746925,27.0,75.0,23.692284000000004,150.0,9,1,2,1,0,0
2025-07-25,RD-010,Pit Access Road,4.07,Fair,45,Medium,11.9,23.1,234,No,3,60,56.41421686746988,57.49385749385749,28.0,76.66666666666666,25.384590000000003,150.0,9,1,2,2,0,0
2025-07-26,RD-010,Pit Access Road,4.07,Fair,56,High,11.9,23.1,76,No,3,60,56.41421686746988,18.67321867321867,29.0,78.33333333333334,31.589712000000006,150.0,9,1,2,0,0,0
2025-07-27,RD-010,Pit Access Road,4.07,Fair,27,Low,11.9,23.1,265,No,3,60,56.41421686746988,65.1105651105651,30.0,80.0,15.230754000000001,150.0,9,1,2,1,0,0
2025-07-28,RD-010,Pit Access Road,4.07,Fair,42,Medium,11.9,23.1,221,No,3,60,56.41421686746988,54.2997542997543,31.0,81.66666666666667,23.692284000000004,150.0,9,1,2,2,0,0
2025-07-29,RD-010,Pit Access Road,4.07,Fair,21,Low,11.9,23.1,183,No,3,60,56.41421686746988,44.96314496314496,32.0,83.33333333333334,11.846142000000002,150.0,9,1,2,1,0,0
2025-07-30,RD-010,Pit Access Road,4.07,Fair,50,Medium,11.9,23.1,217,No,3,60,56.41421686746988,53.31695331695332,33.0,85.0,28.2051,150.0,9,1,2,2,0,0
2025-07-31,RD-010,Pit Access Road,4.07,Fair,56,High,11.9,23.1,94,No,3,60,56.41421686746988,23.095823095823093,34.0,86.66666666666666,31.589712000000006,150.0,9,1,2,0,0,0
2025-08-01,RD-010,Pit Access Road,4.07,Fair,20,High,11.9,23.1,86,No,3,60,56.41421686746988,21.13022113022113,35.0,88.33333333333334,11.28204,150.0,9,1,2,0,0,0
2025-08-02,RD-010,Pit Access Road,4.07,Fair,15,High,11.9,23.1,93,No,3,60,56.41421686746988,22.850122850122847,36.0,90.0,8.46153,150.0,9,1,2,0,0,0
2025-08-03,RD-010,Pit Access Road,4.07,Fair,22,High,11.9,23.1,257,No,3,60,56.41421686746988,63.14496314496314,37.0,91.66666666666667,12.410244000000002,150.0,9,1,2,0,0,0
2025-08-04,RD-010,Pit Access Road,4.07,Fair,46,Medium,11.9,23.1,160,No,3,60,56.41421686746988,39.31203931203931,38.0,93.33333333333333,25.948692000000005,150.0,9,1,2,2,0,0
2025-08-05,RD-010,Pit Access Road,4.07,Fair,19,Low,11.9,23.1,209,No,3,60,56.41421686746988,51.35135135135135,39.0,95.0,10.717938000000002,150.0,9,1,2,1,0,0
2025-08-06,RD-010,Pit Access Road,4.07,Fair,22,Low,11.9,23.1,217,No,3,60,56.41421686746988,53.31695331695332,40.0,96.66666666666666,12.410244000000002,150.0,9,1,2,1,0,0
2025-08-07,RD-010,Pit Access Road,4.07,Fair,50,High,11.9,23.1,268,No,3,60,56.41421686746988,65.84766584766584,41.0,98.33333333333333,28.2051,150.0,9,1,2,0,0,0
2025-08-08,RD-010,Pit Access Road,4.07,Fair,59,Low,11.9,23.1,141,No,3,60,56.41421686746988,34.64373464373464,42.0,100.0,33.28201800000001,150.0,9,1,2,1,0,0
2025-08-09,RD-010,Pit Access Road,4.07,Fair,28,Medium,11.9,23.1,242,No,3,60,56.41421686746988,59.45945945945945,43.0,100.0,15.794856000000003,150.0,9,1,2,2,0,0
2025-08-10,RD-010,Pit Access Road,4.07,Fair,27,Low,11.9,23.1,233,No,3,60,56.41421686746988,57.24815724815724,44.0,100.0,15.230754000000001,150.0,9,1,2,1,0,0
2025-08-11,RD-010,Pit Access Road,4.07,Fair,47,Low,11.9,23.1,264,No,3,60,56.41421686746988,64.86486486486486,45.0,100.0,26.512794000000003,150.0,9,1,2,1,0,0
2025-08-12,RD-010,Pit Access Road,4.07,Fair,28,High,11.9,23.1,294,No,3,60,56.41421686746988,72.23587223587224,46.0,100.0,15.794856000000003,150.0,9,1,2,0,0,0
2025-08-13,RD-010,Pit Access Road,4.07,Fair,30,High,11.9,23.1,183,No,3,60,56.41421686746988,44.96314496314496,47.0,100.0,16.92306,150.0,9,1,2,0,0,0
2025-08-14,RD-010,Pit Access Road,4.07,Fair,34,Low,11.9,23.1,241,No,3,60,56.41421686746988,59.21375921375921,48.0,100.0,19.179468,150.0,9,1,2,1,0,0
2025-08-15,RD-010,Pit Access Road,4.07,Fair,47,Medium,11.9,23.1,294,No,3,60,56.41421686746988,72.23587223587224,49.0,100.0,26.512794000000003,150.0,9,1,2,2,0,0
2025-08-16,RD-010,Pit Access Road,4.07,Fair,23,High,11.9,23.1,213,No,3,60,56.41421686746988,52.33415233415233,50.0,100.0,12.974346000000002,150.0,9,1,2,0,0,0
2025-08-17,RD-010,Pit Access Road,4.07,Fair,51,Low,11.9,23.1,255,No,3,60,56.41421686746988,62.65356265356265,51.0,100.0,28.76920200000001,150.0,9,1,2,1,0,0
2025-08-18,RD-010,Pit Access Road,4.07,Fair,31,Low,11.9,23.1,270,No,3,60,56.41421686746988,66.33906633906633,52.0,100.0,17.487162,150.0,9,1,2,1,0,0
2025-08-19,RD-010,Pit Access Road,4.07,Fair,38,Low,11.9,23.1,210,No,3,60,56.41421686746988,51.597051597051596,53.0,100.0,21.435876000000004,150.0,9,1,2,1,0,0
2025-08-20,RD-010,Pit Access Road,4.07,Fair,29,High,11.9,23.1,231,No,3,60,56.41421686746988,56.75675675675675,54.0,100.0,16.358958,150.0,9,1,2,0,0,0
2025-08-21,RD-010,Pit Access Road,4.07,Fair,20,Low,11.9,23.1,66,No,3,60,56.41421686746988,16.216216216216214,55.0,100.0,11.28204,150.0,9,1,2,1,0,0
2025-08-22,RD-010,Pit Access Road,4.07,Fair,35,High,11.9,23.1,227,No,3,60,56.41421686746988,55.77395577395577,56.0,100.0,19.743570000000002,150.0,9,1,2,0,0,0
2025-08-23,RD-010,Pit Access Road,4.07,Poor,21,Low,11.9,23.1,106,No,4,40,46.41421686746988,26.044226044226043,57.0,100.0,7.8974280000000014,150.0,9,1,4,1,0,1
2025-08-24,RD-010,Pit Access Road,4.07,Poor,22,High,11.9,23.1,125,No,4,40,46.41421686746988,30.71253071253071,58.0,100.0,8.273496000000002,150.0,9,1,4,0,0,1
2025-08-25,RD-010,Pit Access Road,4.07,Poor,19,Low,11.9,23.1,268,No,4,40,46.41421686746988,65.84766584766584,59.0,100.0,7.145292,150.0,9,1,4,1,0,1
2025-08-26,RD-010,Pit Access Road,4.07,Poor,16,High,11.9,23.1,294,No,4,40,46.41421686746988,72.23587223587224,60.0,100.0,6.017088,150.0,9,1,4,0,0,1
2025-08-27,RD-010,Pit Access Road,4.07,Poor,19,High,11.9,23.1,141,No,4,40,46.41421686746988,34.64373464373464,60.0,100.0,7.145292,150.0,9,1,4,0,0,1
2025-08-28,RD-010,Pit Access Road,4.07,Poor,21,Low,11.9,23.1,201,No,4,40,46.41421686746988,49.385749385749385,60.0,100.0,7.8974280000000014,150.0,9,1,4,1,0,1
2025-08-29,RD-010,Pit Access Road,4.07,Poor,17,High,11.9,23.1,85,No,4,40,46.41421686746988,20.88452088452088,60.0,100.0,6.393156,150.0,9,1,4,0,0,1
2025-08-30,RD-010,Pit Access Road,4.07,Poor,21,Low,11.9,23.1,221,No,4,40,46.41421686746988,54.2997542997543,60.0,100.0,7.8974280000000014,150.0,9,1,4,1,0,1
2025-08-31,RD-010,Pit Access Road,4.07,Poor,26,Low,11.9,23.1,64,No,4,40,46.41421686746988,15.724815724815723,60.0,100.0,9.777768000000002,150.0,9,1,4,1,0,1
2025-09-01,RD-010,Pit Access Road,4.07,Poor,13,High,11.9,23.1,264,No,4,40,46.41421686746988,64.86486486486486,60.0,100.0,4.888884000000001,150.0,9,1,4,0,0,1
2025-09-02,RD-010,Pit Access Road,4.07,Poor,29,High,11.9,23.1,92,No,4,40,46.41421686746988,22.604422604422602,60.0,100.0,10.905972000000002,150.0,9,1,4,0,0,1
2025-09-03,RD-010,Pit Access Road,4.07,Poor,20,High,11.9,23.1,282,No,4,40,46.41421686746988,69.28746928746928,60.0,100.0,7.52136,150.0,9,1,4,0,0,1
2025-09-04,RD-010,Pit Access Road,4.07,Poor,11,Medium,11.9,23.1,244,No,4,40,46.41421686746988,59.95085995085994,60.0,100.0,4.136748000000001,150.0,9,1,4,2,0,1
2025-09-05,RD-010,Pit Access Road,4.07,Poor,21,Low,11.9,23.1,186,No,4,40,46.41421686746988,45.700245700245695,60.0,100.0,7.8974280000000014,150.0,9,1,4,1,0,1
2025-09-06,RD-010,Pit Access Road,4.07,Poor,18,High,11.9,23.1,98,No,4,40,46.41421686746988,24.078624078624077,60.0,100.0,6.769224000000001,150.0,9,1,4,0,0,1
2025-09-07,RD-010,Pit Access Road,4.07,Poor,18,Low,11.9,23.1,64,No,4,40,46.41421686746988,15.724815724815723,60.0,100.0,6.769224000000001,150.0,9,1,4,1,0,1
2025-09-08,RD-010,Pit Access Road,4.07,Critical,13,High,11.9,23.1,94,No,5,20,36.41421686746988,23.095823095823093,60.0,100.0,2.4444420000000004,150.0,9,1,0,0,0,1
2025-09-09,RD-010,Pit Access Road,4.07,Critical,18,Low,11.9,23.1,167,No,5,20,36.41421686746988,41.03194103194103,60.0,100.0,3.3846120000000006,150.0,9,1,0,1,0,1
2025-09-10,RD-010,Pit Access Road,4.07,Good,40,High,11.9,23.1,79,No,2,80,66.41421686746989,19.41031941031941,60.0,100.0,30.08544,150.0,9,1,3,0,0,0
2025-09-11,RD-010,Pit Access Road,4.07,Good,29,High,11.9,23.1,154,No,2,80,66.41421686746989,37.83783783783784,60.0,100.0,21.811944000000004,150.0,9,1,3,0,0,0
2025-09-12,RD-010,Pit Access Road,4.07,Good,37,Low,11.9,23.1,230,No,2,80,66.41421686746989,56.51105651105651,60.0,100.0,27.829032,150.0,9,1,3,1,0,0
2025-09-13,RD-010,Pit Access Road,4.07,Good,22,Medium,11.9,23.1,189,No,2,80,66.41421686746989,46.437346437346434,60.0,100.0,16.546992000000003,150.0,9,1,3,2,0,0
2025-09-14,RD-010,Pit Access Road,4.07,Good,15,High,11.9,23.1,269,No,2,80,66.41421686746989,66.09336609336609,60.0,100.0,11.282040000000002,150.0,9,1,3,0,0,0
2025-09-15,RD-010,Pit Access Road,4.07,Fair,48,Low,11.9,23.1,138,No,3,60,56.41421686746988,33.90663390663391,60.0,100.0,27.076896000000005,150.0,9,1,2,1,0,0
2025-09-16,RD-010,Pit Access Road,4.07,Fair,56,Medium,11.9,23.1,270,Yes,3,60,56.41421686746988,66.33906633906633,0.0,30.0,31.589712000000006,150.0,9,1,2,2,1,0
2025-09-17,RD-010,Pit Access Road,4.07,Fair,57,High,11.9,23.1,132,No,3,60,56.41421686746988,32.43243243243243,1.0,31.666666666666668,32.153814000000004,150.0,9,1,2,0,0,0
2025-09-18,RD-010,Pit Access Road,4.07,Fair,38,Low,11.9,23.1,273,No,3,60,56.41421686746988,67.07616707616707,2.0,33.333333333333336,21.435876000000004,150.0,9,1,2,1,0,0
2025-09-19,RD-010,Pit Access Road,4.07,Fair,48,Low,11.9,23.1,97,No,3,60,56.41421686746988,23.832923832923832,3.0,35.0,27.076896000000005,150.0,9,1,2,1,0,0
2025-09-20,RD-010,Pit Access Road,4.07,Fair,25,High,11.9,23.1,235,No,3,60,56.41421686746988,57.73955773955774,4.0,36.666666666666664,14.10255,150.0,9,1,2,0,0,0
2025-09-21,RD-010,Pit Access Road,4.07,Fair,18,High,11.9,23.1,267,No,3,60,56.41421686746988,65.6019656019656,5.0,38.33333333333333,10.153836000000002,150.0,9,1,2,0,0,0
2025-09-22,RD-010,Pit Access Road,4.07,Fair,20,High,11.9,23.1,236,No,3,60,56.41421686746988,57.98525798525798,6.0,40.0,11.28204,150.0,9,1,2,0,0,0
2025-09-23,RD-010,Pit Access Road,4.07,Fair,17,Medium,11.9,23.1,78,No,3,60,56.41421686746988,19.164619164619165,7.0,41.666666666666664,9.589734,150.0,9,1,2,2,0,0
2025-09-24,RD-010,Pit Access Road,4.07,Fair,42,Medium,11.9,23.1,59,No,3,60,56.41421686746988,14.496314496314495,8.0,43.333333333333336,23.692284000000004,150.0,9,1,2,2,0,0
2025-09-25,RD-010,Pit Access Road,4.07,Poor,25,High,11.9,23.1,123,No,4,40,46.41421686746988,30.22113022113022,9.0,35.0,9.4017,150.0,9,1,4,0,0,1
2025-09-26,RD-010,Pit Access Road,4.07,Poor,29,Low,11.9,23.1,126,No,4,40,46.41421686746988,30.958230958230956,10.0,36.666666666666664,10.905972000000002,150.0,9,1,4,1,0,1
2025-09-27,RD-010,Pit Access Road,4.07,Poor,27,High,11.9,23.1,53,No,4,40,46.41421686746988,13.022113022113022,11.0,38.33333333333333,10.153836000000002,150.0,9,1,4,0,0,1
2025-09-28,RD-010,Pit Access Road,4.07,Poor,10,Medium,11.9,23.1,89,No,4,40,46.41421686746988,21.867321867321866,12.0,40.0,3.76068,150.0,9,1,4,2,0,1
2025-09-29,RD-010,Pit Access Road,4.07,Excellent,36,Low,11.9,23.1,139,No,1,100,76.41421686746989,34.15233415233415,13.0,71.66666666666667,33.846120000000006,150.0,9,1,1,1,0,0
2025-09-30,RD-010,Pit Access Road,4.07,Excellent,49,Low,11.9,23.1,141,No,1,100,76.41421686746989,34.64373464373464,14.0,73.33333333333333,46.06833,150.0,9,1,1,1,0,0
2025-10-01,RD-010,Pit Access Road,4.07,Excellent,47,Medium,11.9,23.1,157,No,1,100,76.41421686746989,38.57493857493857,15.0,75.0,44.187990000000006,150.0,9,1,1,2,0,0
2025-10-02,RD-010,Pit Access Road,4.07,Excellent,44,High,11.9,23.1,217,No,1,100,76.41421686746989,53.31695331695332,16.0,76.66666666666667,41.36748000000001,150.0,9,1,1,0,0,0
2025-10-03,RD-010,Pit Access Road,4.07,Excellent,49,Medium,11.9,23.1,196,No,1,100,76.41421686746989,48.157248157248155,17.0,78.33333333333333,46.06833,150.0,9,1,1,2,0,0
2025-10-04,RD-010,Pit Access Road,4.07,Excellent,51,Low,11.9,23.1,85,No,1,100,76.41421686746989,20.88452088452088,18.0,80.0,47.948670000000014,150.0,9,1,1,1,0,0
2025-10-05,RD-010,Pit Access Road,4.07,Excellent,47,Medium,11.9,23.1,253,No,1,100,76.41421686746989,62.162162162162154,19.0,81.66666666666666,44.187990000000006,150.0,9,1,1,2,0,0
2025-10-06,RD-010,Pit Access Road,4.07,Excellent,38,Medium,11.9,23.1,237,No,1,100,76.41421686746989,58.23095823095823,20.0,83.33333333333333,35.72646,150.0,9,1,1,2,0,0
2025-10-07,RD-010,Pit Access Road,4.07,Excellent,22,Low,11.9,23.1,120,No,1,100,76.41421686746989,29.48402948402948,21.0,85.0,20.683740000000004,150.0,9,1,1,1,0,0
2025-10-08,RD-010,Pit Access Road,4.07,Excellent,27,Low,11.9,23.1,160,No,1,100,76.41421686746989,39.31203931203931,22.0,86.66666666666666,25.384590000000003,150.0,9,1,1,1,0,0
2025-10-09,RD-010,Pit Access Road,4.07,Excellent,16,Low,11.9,23.1,164,Yes,1,100,76.41421686746989,40.29484029484029,0.0,50.0,15.042720000000001,150.0,9,1,1,1,1,0
2025-10-10,RD-010,Pit Access Road,4.07,Excellent,19,High,11.9,23.1,298,No,1,100,76.41421686746989,73.21867321867322,1.0,51.666666666666664,17.86323,150.0,9,1,1,0,0,0
2025-10-11,RD-010,Pit Access Road,4.07,Excellent,31,Medium,11.9,23.1,77,No,1,100,76.41421686746989,18.91891891891892,2.0,53.333333333333336,29.145270000000004,150.0,9,1,1,2,0,0
2025-10-12,RD-010,Pit Access Road,4.07,Excellent,39,Medium,11.9,23.1,97,No,1,100,76.41421686746989,23.832923832923832,3.0,55.0,36.666630000000005,150.0,9,1,1,2,0,0
2025-10-13,RD-010,Pit Access Road,4.07,Excellent,45,Low,11.9,23.1,165,No,1,100,76.41421686746989,40.54054054054054,4.0,56.666666666666664,42.30765,150.0,9,1,1,1,0,0
2025-10-14,RD-010,Pit Access Road,4.07,Excellent,27,Low,11.9,23.1,95,No,1,100,76.41421686746989,23.34152334152334,5.0,58.33333333333333,25.384590000000003,150.0,9,1,1,1,0,0
2025-10-15,RD-010,Pit Access Road,4.07,Excellent,36,High,11.9,23.1,55,No,1,100,76.41421686746989,13.513513513513512,6.0,60.0,33.846120000000006,150.0,9,1,1,0,0,0
2025-10-16,RD-010,Pit Access Road,4.07,Excellent,54,Medium,11.9,23.1,221,No,1,100,76.41421686746989,54.2997542997543,7.0,61.666666666666664,50.769180000000006,150.0,9,1,1,2,0,0
2025-10-17,RD-010,Pit Access Road,4.07,Excellent,59,Low,11.9,23.1,68,No,1,100,76.41421686746989,16.707616707616708,8.0,63.333333333333336,55.47003000000001,120.41785704735769,9,1,1,1,0,0
2025-10-18,RD-010,Pit Access Road,4.07,Excellent,45,Low,11.9,23.1,276,No,1,100,76.41421686746989,67.81326781326781,9.0,65.0,42.30765,150.0,9,1,1,1,0,0
2025-10-19,RD-010,Pit Access Road,4.07,Excellent,52,Medium,11.9,23.1,273,No,1,100,76.41421686746989,67.07616707616707,10.0,66.66666666666666,48.88884000000001,150.0,9,1,1,2,0,0
2025-10-20,RD-010,Pit Access Road,4.07,Good,34,High,11.9,23.1,259,No,2,80,66.41421686746989,63.63636363636363,11.0,58.33333333333333,25.572624,150.0,9,1,3,0,0,0
2025-10-21,RD-010,Pit Access Road,4.07,Good,54,Medium,11.9,23.1,157,No,2,80,66.41421686746989,38.57493857493857,12.0,60.0,40.61534400000001,150.0,9,1,3,2,0,0
2025-10-22,RD-010,Pit Access Road,4.07,Good,34,Medium,11.9,23.1,63,No,2,80,66.41421686746989,15.479115479115478,13.0,61.66666666666667,25.572624,150.0,9,1,3,2,0,0
2025-10-23,RD-010,Pit Access Road,4.07,Good,59,High,11.9,23.1,129,No,2,80,66.41421686746989,31.695331695331692,14.0,63.33333333333333,44.37602400000001,150.0,9,1,3,0,0,0
2025-10-24,RD-010,Pit Access Road,4.07,Good,47,Low,11.9,23.1,160,No,2,80,66.41421686746989,39.31203931203931,15.0,65.0,35.35039200000001,150.0,9,1,3,1,0,0
2025-10-25,RD-010,Pit Access Road,4.07,Good,43,Medium,11.9,23.1,119,No,2,80,66.41421686746989,29.238329238329236,16.0,66.66666666666667,32.341848000000006,150.0,9,1,3,2,0,0
2025-10-26,RD-010,Pit Access Road,4.07,Good,24,High,11.9,23.1,81,No,2,80,66.41421686746989,19.9017199017199,17.0,68.33333333333333,18.051264000000003,150.0,9,1,3,0,0,0
2025-10-27,RD-010,Pit Access Road,4.07,Good,26,High,11.9,23.1,215,No,2,80,66.41421686746989,52.82555282555282,18.0,70.0,19.555536000000004,150.0,9,1,3,0,0,0
2025-10-28,RD-010,Pit Access Road,4.07,Fair,27,Low,11.9,23.1,153,No,3,60,56.41421686746988,37.59213759213759,19.0,61.666666666666664,15.230754000000001,150.0,9,1,2,1,0,0
2025-10-29,RD-010,Pit Access Road,4.07,Fair,48,Medium,11.9,23.1,174,No,3,60,56.41421686746988,42.75184275184275,20.0,63.33333333333333,27.076896000000005,150.0,9,1,2,2,0,0
2025-10-30,RD-010,Pit Access Road,4.07,Good,33,Medium,11.9,23.1,67,No,2,80,66.41421686746989,16.46191646191646,21.0,75.0,24.820488,150.0,9,1,3,2,0,0
2025-10-31,RD-010,Pit Access Road,4.07,Good,36,Low,11.9,23.1,232,No,2,80,66.41421686746989,57.002457002457,22.0,76.66666666666666,27.076896000000005,150.0,9,1,3,1,0,0
2025-11-01,RD-010,Pit Access Road,4.07,Good,22,High,11.9,23.1,214,No,2,80,66.41421686746989,52.57985257985258,23.0,78.33333333333334,16.546992000000003,150.0,9,1,3,0,0,0
2025-11-02,RD-010,Pit Access Road,4.07,Good,21,High,11.9,23.1,299,No,2,80,66.41421686746989,73.46437346437347,24.0,80.0,15.794856000000003,150.0,9,1,3,0,0,0
2025-11-03,RD-010,Pit Access Road,4.07,Good,25,Medium,11.9,23.1,134,No,2,80,66.41421686746989,32.92383292383292,25.0,81.66666666666667,18.8034,150.0,9,1,3,2,0,0
2025-11-04,RD-010,Pit Access Road,4.07,Good,37,Medium,11.9,23.1,212,No,2,80,66.41421686746989,52.08845208845209,26.0,83.33333333333334,27.829032,150.0,9,1,3,2,0,0
2025-11-05,RD-010,Pit Access Road,4.07,Good,53,High,11.9,23.1,299,No,2,80,66.41421686746989,73.46437346437347,27.0,85.0,39.86320800000001,150.0,9,1,3,0,0,0
2025-11-06,RD-010,Pit Access Road,4.07,Good,45,High,11.9,23.1,190,No,2,80,66.41421686746989,46.68304668304668,28.0,86.66666666666666,33.84612,150.0,9,1,3,0,0,0
2025-11-07,RD-010,Pit Access Road,4.07,Good,47,Medium,11.9,23.1,128,No,2,80,66.41421686746989,31.449631449631447,29.0,88.33333333333334,35.35039200000001,150.0,9,1,3,2,0,0
2025-11-08,RD-010,Pit Access Road,4.07,Good,58,Low,11.9,23.1,192,No,2,80,66.41421686746989,47.174447174447174,30.0,90.0,43.62388800000001,150.0,9,1,3,1,0,0
2025-11-09,RD-010,Pit Access Road,4.07,Good,41,High,11.9,23.1,105,No,2,80,66.41421686746989,25.798525798525798,31.0,91.66666666666667,30.837576,150.0,9,1,3,0,0,0
2025-11-10,RD-010,Pit Access Road,4.07,Excellent,55,Medium,11.9,23.1,210,No,1,100,76.41421686746989,51.597051597051596,32.0,100.0,51.70935,150.0,9,1,1,2,0,0
2025-11-11,RD-010,Pit Access Road,4.07,Excellent,27,Medium,11.9,23.1,181,No,1,100,76.41421686746989,44.47174447174447,33.0,100.0,25.384590000000003,150.0,9,1,1,2,0,0
2025-11-12,RD-010,Pit Access Road,4.07,Excellent,44,Low,11.9,23.1,185,No,1,100,76.41421686746989,45.45454545454545,34.0,100.0,41.36748000000001,150.0,9,1,1,1,0,0
2025-05-17,RD-011,Pit Access Road,4.94,Good,31,Low,8.3,22.1,110,No,2,80,67.77100401606425,22.267206477732792,30.0,90.0,27.075152000000003,150.0,10,1,3,1,0,0
2025-05-18,RD-011,Pit Access Road,4.94,Good,39,High,8.3,22.1,108,No,2,80,67.77100401606425,21.86234817813765,30.0,90.0,34.06228800000001,150.0,10,1,3,0,0,0
2025-05-19,RD-011,Pit Access Road,4.94,Good,37,Medium,8.3,22.1,183,No,2,80,67.77100401606425,37.044534412955464,30.0,90.0,32.315504000000004,150.0,10,1,3,2,0,0
2025-05-20,RD-011,Pit Access Road,4.94,Good,27,High,8.3,22.1,275,No,2,80,67.77100401606425,55.668016194331976,30.0,90.0,23.581584000000007,150.0,10,1,3,0,0,0
2025-05-21,RD-011,Pit Access Road,4.94,Good,54,Low,8.3,22.1,57,No,2,80,67.77100401606425,11.538461538461538,30.0,90.0,47.16316800000001,118.34769672958387,10,1,3,1,0,0
