date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded,failure
2025-11-03,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10111,0,248.9,0.0,ROM,6723,9,OP-016,5,0.0,0.0,1,41.25,Medium,0.375,97,80,18,3,3,1,3,15,2,1
2025-11-04,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10450,0,202.0,0.0,Pit A,7017,9,OP-016,5,0.0,0.0,1,41.25,Medium,0.375,97,81,18,3,3,1,0,15,2,1
2025-11-05,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10223,0,57.1,0.0,Pit A,8775,16,OP-016,5,0.0,0.0,1,32.5,Medium,0.6666666666666666,97,82,18,3,3,1,0,15,2,1
2025-11-06,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10737,0,218.3,0.0,Pit C,6337,6,OP-016,5,0.0,0.0,1,45.0,Medium,0.25,97,83,18,3,3,1,2,15,2,1
2025-11-07,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10087,0,186.8,0.0,Workshop,6957,3,OP-016,5,0.0,0.0,0,48.75,Medium,0.125,97,84,18,3,3,1,5,15,2,1
2025-11-08,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10016,0,76.1,0.0,ROM,473,12,OP-016,5,0.0,0.0,1,37.5,Medium,0.5,97,85,18,3,3,1,3,15,2,1
2025-11-09,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10803,0,119.5,0.0,ROM,3797,18,OP-016,5,0.0,0.0,1,30.0,Medium,0.75,97,86,18,3,3,1,3,15,2,1
2025-11-10,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10129,0,203.5,0.0,Workshop,6056,22,OP-016,5,0.0,0.0,1,25.0,Medium,0.9166666666666666,97,87,18,3,3,1,5,15,2,1
2025-11-11,EQ-019,Haul Truck,CAT 777,2020,Maintenance,10671,0,127.8,0.0,ROM,7103,4,OP-016,5,0.0,0.0,0,47.5,Medium,0.16666666666666666,97,88,18,3,3,1,3,15,2,1
2025-11-12,EQ-019,Haul Truck,CAT 777,2020,Maintenance,9623,0,93.9,0.0,Stockpile,9883,20,OP-016,5,0.0,0.0,1,27.5,Low,0.8333333333333334,97,89,18,3,3,1,4,15,1,1
2025-08-15,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22654,6,177.3,97.7,Pit C,0,0,OP-056,10,25.0,0.5479528883903533,0,84.08000000000001,Very High,0.0,6,0,19,3,15,2,2,55,3,0
2025-08-16,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22662,5,68.8,67.4,Pit B,0,0,OP-065,10,20.833333333333336,0.9656160458452723,0,71.96000000000001,Very High,0.0,11,1,19,3,15,2,1,64,3,0
2025-08-17,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22670,7,187.6,74.0,Workshop,0,0,OP-093,10,29.166666666666668,0.39236479321314954,0,74.6,Very High,0.0,18,2,19,3,15,2,5,92,3,0
2025-08-18,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22711,3,243.0,94.6,Pit A,0,0,OP-066,10,12.5,0.38770491803278684,0,82.84,Very High,0.0,21,3,19,3,15,2,0,65,3,0
2025-08-19,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22718,8,72.6,68.7,ROM,0,0,OP-001,10,33.33333333333333,0.9334239130434784,0,72.48,Very High,0.0,29,4,19,3,15,2,3,0,3,0
2025-08-20,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22694,0,244.0,82.7,Pit A,0,0,OP-048,10,0.0,0.33755102040816326,0,78.08000000000001,Very High,0.0,29,5,19,3,15,2,0,47,3,0
2025-08-21,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22750,11,208.2,73.0,Pit C,0,0,OP-052,10,45.83333333333333,0.3489483747609943,0,74.2,Very High,0.0,40,6,19,3,15,2,2,51,3,0
2025-08-22,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22710,7,192.5,70.5,Pit A,0,0,OP-021,10,29.166666666666668,0.3643410852713178,0,73.2,Very High,0.0,47,7,19,3,15,2,0,20,3,0
2025-08-23,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22758,0,147.7,0.0,Pit A,2118,23,OP-016,10,0.0,0.0,1,16.25,Very High,0.9583333333333334,47,8,19,3,15,1,0,15,3,1
2025-08-24,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22744,0,103.5,0.0,ROM,987,6,OP-016,10,0.0,0.0,1,37.5,Very High,0.25,47,9,19,3,15,1,3,15,3,1
2025-08-25,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22864,0,52.9,0.0,Pit C,4297,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,47,10,19,3,15,1,2,15,3,1
2025-08-26,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22852,0,199.8,0.0,Pit C,3927,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,47,11,19,3,15,1,2,15,3,1
2025-08-27,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22918,0,297.3,0.0,Pit C,5203,8,OP-016,10,0.0,0.0,1,35.0,Very High,0.3333333333333333,47,12,19,3,15,1,2,15,3,1
2025-08-28,EQ-020,Haul Truck,Terex MT5500,2015,Operational,22823,9,269.9,93.3,ROM,0,0,OP-016,10,37.5,0.3444075304540421,0,82.32,Very High,0.0,56,13,19,3,15,2,3,15,3,0
2025-08-29,EQ-020,Haul Truck,Terex MT5500,2015,Standby,22962,0,273.5,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,56,14,19,3,15,3,4,15,3,0
2025-08-30,EQ-020,Haul Truck,Terex MT5500,2015,Standby,22969,0,194.6,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,56,15,19,3,15,3,1,15,3,0
2025-08-31,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22782,0,296.4,0.0,Pit B,8107,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,56,16,19,3,15,1,1,15,3,1
2025-09-01,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22892,0,100.0,0.0,Stockpile,1234,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,56,17,19,3,15,1,4,15,3,1
2025-09-02,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22996,0,51.4,0.0,Workshop,968,17,OP-016,10,0.0,0.0,1,23.75,Very High,0.7083333333333334,56,18,19,3,15,1,5,15,3,1
2025-09-03,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22920,0,174.2,0.0,Pit B,3359,9,OP-016,10,0.0,0.0,1,33.75,Very High,0.375,56,19,19,3,15,1,1,15,3,1
2025-09-04,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23034,0,131.6,0.0,Pit A,1735,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,56,20,19,3,15,1,0,15,3,1
2025-09-05,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23032,0,62.5,0.0,Stockpile,8098,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,56,21,19,3,15,1,4,15,3,1
2025-09-06,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22896,0,228.7,0.0,Pit A,788,15,OP-016,10,0.0,0.0,1,26.25,Very High,0.625,56,22,19,3,15,1,0,15,3,1
2025-09-07,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,22861,0,193.5,0.0,Workshop,0,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,56,23,19,3,15,0,5,15,3,1
2025-09-08,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23110,0,269.7,0.0,Pit A,0,18,OP-016,10,0.0,0.0,1,22.5,Very High,0.75,56,24,19,3,15,0,0,15,3,1
2025-09-09,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23154,0,196.4,0.0,Pit A,0,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,56,25,19,3,15,0,0,15,3,1
2025-09-10,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,22862,0,126.0,0.0,Pit B,0,3,OP-016,10,0.0,0.0,0,41.25,Very High,0.125,56,26,19,3,15,0,1,15,3,1
2025-09-11,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23032,0,294.8,0.0,Workshop,0,18,OP-016,10,0.0,0.0,1,22.5,Very High,0.75,56,27,19,3,15,0,5,15,3,1
2025-09-12,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,22934,0,50.3,0.0,Pit B,0,15,OP-016,10,0.0,0.0,1,26.25,Very High,0.625,56,28,19,3,15,0,1,15,3,1
2025-09-13,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23002,0,87.6,0.0,Stockpile,0,5,OP-016,10,0.0,0.0,1,38.75,Very High,0.20833333333333334,56,29,19,3,15,0,4,15,3,1
2025-09-14,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23194,0,213.0,0.0,Pit B,0,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,56,30,19,3,15,0,1,15,3,1
2025-09-15,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23336,0,143.9,0.0,Pit B,0,5,OP-016,10,0.0,0.0,1,38.75,Very High,0.20833333333333334,56,31,19,3,15,0,1,15,3,1
2025-09-16,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23358,0,80.3,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,56,32,19,3,15,0,1,15,3,1
2025-09-17,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23149,0,127.1,0.0,Pit B,4517,21,OP-016,10,0.0,0.0,1,18.75,Very High,0.875,56,33,19,3,15,1,1,15,3,1
2025-09-18,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22926,0,167.1,0.0,Pit B,1154,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,56,34,19,3,15,1,1,15,3,1
2025-09-19,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23144,0,111.2,0.0,ROM,9216,18,OP-016,10,0.0,0.0,1,22.5,Very High,0.75,56,35,19,3,15,1,3,15,3,1
2025-09-20,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23374,0,123.1,0.0,Pit B,9859,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,56,36,19,3,15,1,1,15,3,1
2025-09-21,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,22987,0,147.0,0.0,Pit B,3663,1,OP-016,10,0.0,0.0,0,43.75,Very High,0.041666666666666664,56,37,19,3,15,1,1,15,3,1
2025-09-22,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23034,0,260.0,0.0,Stockpile,9412,1,OP-016,10,0.0,0.0,0,43.75,Very High,0.041666666666666664,56,38,19,3,15,1,4,15,3,1
2025-09-23,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23200,0,279.2,0.0,Pit A,339,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,56,39,19,3,15,1,0,15,3,1
2025-09-24,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23414,0,96.7,0.0,Pit B,949,15,OP-016,10,0.0,0.0,1,26.25,Very High,0.625,56,40,19,3,15,1,1,15,3,1
2025-09-25,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23064,0,150.8,0.0,Pit C,7837,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,56,41,19,3,15,1,2,15,3,1
2025-09-26,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23158,0,67.9,0.0,Stockpile,4021,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,56,42,19,3,15,1,4,15,3,1
2025-09-27,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23471,0,53.2,0.0,ROM,2964,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,56,43,19,3,15,1,3,15,3,1
2025-09-28,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23446,0,128.4,0.0,Stockpile,684,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,56,44,19,3,15,1,4,15,3,1
2025-09-29,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23554,4,204.2,85.7,ROM,0,0,OP-094,10,16.666666666666664,0.4176413255360624,0,79.28,Very High,0.0,60,45,19,3,15,2,3,93,3,0
2025-09-30,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23666,19,233.4,78.8,Stockpile,0,0,OP-061,10,79.16666666666666,0.3361774744027304,0,76.52,Very High,0.0,79,46,19,3,15,2,4,60,3,0
2025-10-01,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23594,10,123.5,89.9,ROM,0,0,OP-061,10,41.66666666666667,0.7220883534136546,0,80.96000000000001,Very High,0.0,89,47,19,3,15,2,3,60,3,0
2025-10-02,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23662,4,275.2,69.3,ROM,0,0,OP-057,10,16.666666666666664,0.2509051412020275,0,72.72,Very High,0.0,93,48,19,3,15,2,3,56,3,0
2025-10-03,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23634,8,142.3,68.3,Pit C,0,0,OP-026,10,33.33333333333333,0.47662247034193994,0,72.32,Very High,0.0,101,49,19,3,15,2,2,25,3,0
2025-10-04,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23204,2,68.0,85.9,ROM,0,0,OP-003,10,8.333333333333332,1.2449275362318841,0,79.36000000000001,Very High,0.0,103,50,19,3,15,2,3,2,3,0
2025-10-05,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23674,17,68.8,66.0,ROM,0,0,OP-048,10,70.83333333333334,0.9455587392550143,0,71.4,Very High,0.0,120,51,19,3,15,2,3,47,3,0
2025-10-06,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23174,5,146.3,69.2,Pit A,0,0,OP-051,10,20.833333333333336,0.4697895451459606,0,72.68,Very High,0.0,125,52,19,3,15,2,0,50,3,0
2025-10-07,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23608,2,58.7,73.6,Pit A,0,0,OP-010,10,8.333333333333332,1.2328308207705192,0,74.44,Very High,0.0,127,53,19,3,15,2,0,9,3,0
2025-10-08,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23464,8,230.3,86.2,Pit A,0,0,OP-020,10,33.33333333333333,0.37267617812364895,0,79.48,Very High,0.0,135,54,19,3,15,2,0,19,3,0
2025-10-09,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23369,0,278.7,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,55,19,3,15,3,0,15,3,0
2025-10-10,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23270,0,184.5,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,56,19,3,15,3,5,15,3,0
2025-10-11,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23338,0,236.6,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,57,19,3,15,3,1,15,3,0
2025-10-12,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23814,0,152.8,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,58,19,3,15,3,1,15,3,0
2025-10-13,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23598,0,61.9,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,59,19,3,15,3,4,15,3,0
2025-10-14,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23854,0,176.3,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,60,19,3,15,3,5,15,3,0
2025-10-15,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23752,0,161.5,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,61,19,3,15,3,5,15,3,0
2025-10-16,EQ-020,Haul Truck,Terex MT5500,2015,Standby,24018,0,68.0,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,62,19,3,15,3,3,15,3,0
2025-10-17,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23599,0,240.8,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,63,19,3,15,3,4,15,3,0
2025-10-18,EQ-020,Haul Truck,Terex MT5500,2015,Standby,24062,0,102.6,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,64,19,3,15,3,0,15,3,0
2025-10-19,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23889,0,229.1,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,65,19,3,15,3,3,15,3,0
2025-10-20,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23710,0,112.7,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,66,19,3,15,3,4,15,3,0
2025-10-21,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23860,0,238.0,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,67,19,3,15,3,0,15,3,0
2025-10-22,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23674,0,62.5,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,68,19,3,15,3,5,15,3,0
2025-10-23,EQ-020,Haul Truck,Terex MT5500,2015,Standby,24172,0,73.1,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,69,19,3,15,3,3,15,3,0
2025-10-24,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23844,0,259.3,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,70,19,3,15,3,4,15,3,0
2025-10-25,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23364,0,233.6,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,71,19,3,15,3,1,15,3,0
2025-10-26,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23374,0,189.9,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,72,19,3,15,3,1,15,3,0
2025-10-27,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23530,0,280.8,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,73,19,3,15,3,2,15,3,0
2025-10-28,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23690,0,195.7,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,74,19,3,15,0,4,15,3,1
2025-10-29,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,24229,0,130.4,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,75,19,3,15,0,5,15,3,1
2025-10-30,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23566,0,214.2,0.0,Pit A,0,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,135,76,19,3,15,0,0,15,3,1
2025-10-31,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,24194,0,232.5,0.0,Stockpile,0,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,135,77,19,3,15,0,4,15,3,1
2025-11-01,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23278,0,127.3,0.0,Pit B,0,10,OP-016,10,0.0,0.0,1,32.5,Very High,0.4166666666666667,135,78,19,3,15,0,1,15,3,1
2025-11-02,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,24076,0,98.4,0.0,Pit B,0,21,OP-016,10,0.0,0.0,1,18.75,Very High,0.875,135,79,19,3,15,0,1,15,3,1
2025-11-03,EQ-020,Haul Truck,Terex MT5500,2015,Breakdown,23694,0,274.3,0.0,Workshop,0,22,OP-016,10,0.0,0.0,1,17.5,Very High,0.9166666666666666,135,80,19,3,15,0,5,15,3,1
2025-11-04,EQ-020,Haul Truck,Terex MT5500,2015,Standby,24355,0,157.5,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,81,19,3,15,3,1,15,3,0
2025-11-05,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23638,0,172.8,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,82,19,3,15,3,4,15,3,0
2025-11-06,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23484,0,111.1,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,83,19,3,15,3,0,15,3,0
2025-11-07,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23830,0,198.2,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,84,19,3,15,3,4,15,3,0
2025-11-08,EQ-020,Haul Truck,Terex MT5500,2015,Standby,23419,0,75.1,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,135,85,19,3,15,3,5,15,3,0
2025-11-09,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23600,0,94.7,0.0,ROM,7374,19,OP-016,10,0.0,0.0,1,21.25,Very High,0.7916666666666666,135,86,19,3,15,1,3,15,3,1
2025-11-10,EQ-020,Haul Truck,Terex MT5500,2015,Maintenance,23350,0,122.9,0.0,Workshop,2600,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,135,87,19,3,15,1,5,15,3,1
2025-11-11,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23798,3,77.7,76.6,Stockpile,0,0,OP-083,10,12.5,0.9733163913595932,0,75.64,Very High,0.0,138,88,19,3,15,2,4,82,3,0
2025-11-12,EQ-020,Haul Truck,Terex MT5500,2015,Operational,23544,13,150.1,71.3,Workshop,0,0,OP-074,10,54.166666666666664,0.47187293183322304,0,73.52,Very High,0.0,151,89,19,3,15,2,5,73,3,0
2025-08-15,EQ-021,Bulldozer,CAT D11,2017,Operational,11728,17,184.4,81.2,Pit C,0,0,OP-007,8,70.83333333333334,0.43797195253505933,0,80.48,Medium,0.0,17,0,20,0,4,2,2,6,2,0
2025-08-16,EQ-021,Bulldozer,CAT D11,2017,Operational,11750,6,206.1,80.4,Pit B,0,0,OP-022,8,25.0,0.38821825205214877,0,80.16,Medium,0.0,23,1,20,0,4,2,1,21,2,0
2025-08-17,EQ-021,Bulldozer,CAT D11,2017,Operational,11758,19,150.0,89.1,Stockpile,0,0,OP-003,8,79.16666666666666,0.5900662251655628,0,83.64,Medium,0.0,42,2,20,0,4,2,4,2,2,0
2025-08-18,EQ-021,Bulldozer,CAT D11,2017,Operational,11752,11,181.7,83.3,Workshop,0,0,OP-076,8,45.83333333333333,0.4559386973180077,0,81.32,Medium,0.0,53,3,20,0,4,2,5,75,2,0
2025-08-19,EQ-021,Bulldozer,CAT D11,2017,Operational,11812,14,172.1,68.8,Pit B,0,0,OP-074,8,58.333333333333336,0.3974581166955517,0,75.52,Medium,0.0,67,4,20,0,4,2,1,73,2,0
2025-08-20,EQ-021,Bulldozer,CAT D11,2017,Operational,11768,9,152.9,88.6,Workshop,0,0,OP-050,8,37.5,0.5756985055230669,0,83.44,Medium,0.0,76,5,20,0,4,2,5,49,2,0
2025-08-21,EQ-021,Bulldozer,CAT D11,2017,Operational,11860,13,59.7,93.0,Workshop,0,0,OP-039,8,54.166666666666664,1.5321252059308073,0,85.2,Medium,0.0,89,6,20,0,4,2,5,38,2,0
2025-08-22,EQ-021,Bulldozer,CAT D11,2017,Operational,11819,19,188.2,96.9,Pit B,0,0,OP-010,8,79.16666666666666,0.5121564482029599,0,86.76,Medium,0.0,108,7,20,0,4,2,1,9,2,0
2025-08-23,EQ-021,Bulldozer,CAT D11,2017,Operational,11872,5,285.5,87.5,Stockpile,0,0,OP-005,8,20.833333333333336,0.3054101221640489,0,83.0,Medium,0.0,113,8,20,0,4,2,4,4,2,0
2025-08-24,EQ-021,Bulldozer,CAT D11,2017,Operational,11818,19,81.3,75.7,Pit A,0,0,OP-089,8,79.16666666666666,0.919805589307412,0,78.28,Medium,0.0,132,9,20,0,4,2,0,88,2,0
2025-08-25,EQ-021,Bulldozer,CAT D11,2017,Operational,11918,4,64.2,70.6,Stockpile,0,0,OP-092,8,16.666666666666664,1.0828220858895705,0,76.24,Medium,0.0,136,10,20,0,4,2,4,91,2,0
2025-08-26,EQ-021,Bulldozer,CAT D11,2017,Operational,11937,8,257.4,88.0,Stockpile,0,0,OP-077,8,33.33333333333333,0.3405572755417957,0,83.2,Medium,0.0,144,11,20,0,4,2,4,76,2,0
2025-08-27,EQ-021,Bulldozer,CAT D11,2017,Operational,11956,11,160.9,69.0,Pit A,0,0,OP-042,8,45.83333333333333,0.42618900555898703,0,75.6,Medium,0.0,155,12,20,0,4,2,0,41,2,0
2025-08-28,EQ-021,Bulldozer,CAT D11,2017,Operational,12027,4,99.9,67.0,ROM,0,0,OP-063,8,16.666666666666664,0.66402378592666,0,74.8,Medium,0.0,159,13,20,0,4,2,3,62,2,0
2025-08-29,EQ-021,Bulldozer,CAT D11,2017,Operational,11910,13,82.3,85.9,ROM,0,0,OP-065,8,54.166666666666664,1.0312124849939976,0,82.36000000000001,Medium,0.0,172,14,20,0,4,2,3,64,2,0
2025-08-30,EQ-021,Bulldozer,CAT D11,2017,Operational,11878,19,66.3,79.6,ROM,0,0,OP-025,8,79.16666666666666,1.1827637444279346,0,79.84,Medium,0.0,191,15,20,0,4,2,3,24,2,0
2025-08-31,EQ-021,Bulldozer,CAT D11,2017,Operational,11904,11,244.6,82.9,ROM,0,0,OP-014,8,45.83333333333333,0.3375407166123779,0,81.16,Medium,0.0,202,16,20,0,4,2,3,13,2,0
2025-09-01,EQ-021,Bulldozer,CAT D11,2017,Operational,11915,3,141.6,66.4,Pit B,0,0,OP-067,8,12.5,0.4656381486676017,0,74.56,Medium,0.0,205,17,20,0,4,2,1,66,2,0
2025-09-02,EQ-021,Bulldozer,CAT D11,2017,Operational,12142,2,291.4,70.3,Pit A,0,0,OP-015,8,8.333333333333332,0.24042407660738715,0,76.12,Medium,0.0,207,18,20,0,4,2,0,14,2,0
2025-09-03,EQ-021,Bulldozer,CAT D11,2017,Standby,12032,0,209.7,0.0,Pit C,0,0,OP-016,8,0.0,0.0,0,48.0,Medium,0.0,207,19,20,0,4,3,2,15,2,0
2025-09-04,EQ-021,Bulldozer,CAT D11,2017,Standby,12168,0,266.7,0.0,Pit C,0,0,OP-016,8,0.0,0.0,0,48.0,Medium,0.0,207,20,20,0,4,3,2,15,2,0
2025-09-05,EQ-021,Bulldozer,CAT D11,2017,Standby,11917,0,100.2,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Medium,0.0,207,21,20,0,4,3,1,15,2,0
2025-09-06,EQ-021,Bulldozer,CAT D11,2017,Standby,12036,0,74.7,0.0,Pit A,0,0,OP-016,8,0.0,0.0,0,48.0,Medium,0.0,207,22,20,0,4,3,0,15,2,0
2025-09-07,EQ-021,Bulldozer,CAT D11,2017,Standby,11981,0,156.9,0.0,Workshop,0,0,OP-016,8,0.0,0.0,0,48.0,Medium,0.0,207,23,20,0,4,3,5,15,2,0
