date,coal_mined_ton,coal_hauled_ton,coal_stockpiled_ton,coal_shipped_ton,overburden_removed_bcm,strip_ratio,active_pits,working_hours,rain_delay_hours,blast_events,safety_incidents,workforce_present,average_ore_grade_pct,ash_content_pct,moisture_content_pct,operational_efficiency_pct,haul_efficiency_pct,year,month,day_of_week,is_weekend,week_of_year,overall_efficiency,production_rate_tph,ob_efficiency,cumulative_production,production_ma7,production_ma30,production_std7,weather_delay_ratio,target_achievement_pct,production_lag1,production_lag7,production_momentum,quality_consistency
2024-08-14,9364,8903,1783,6336,16678,7.11,3,23,1,2,0,591,5561.0,12.8,12.2,91.7,95.07689021785562,2024,8,2,0,33,93.38844510892781,407.1304347826087,725.1304347826087,3444832,10347.0,10585.366666666667,974.5465612273806,0.043478260869565216,78.03333333333333,10453.0,9747.0,-1089.0,93.92257020433615
2024-08-15,9411,8811,1819,1141,19627,9.38,4,21,1,1,0,515,6073.0,9.9,19.4,83.3,93.62448198916162,2024,8,3,0,33,88.46224099458081,448.14285714285717,934.6190476190476,3454243,10237.857142857143,10502.5,1037.751805358067,0.047619047619047616,78.425,9364.0,10175.0,47.0,93.92257020433615
2024-08-16,10701,10138,1673,7175,28340,7.77,3,18,3,2,0,511,6097.0,11.5,19.8,62.5,94.73880945706009,2024,8,4,0,33,78.61940472853004,594.5,1574.4444444444443,3464944,10135.142857142857,10543.7,931.3754038288027,0.16666666666666666,89.17500000000001,9411.0,11420.0,1290.0,93.92257020433615
2024-08-17,11015,10244,1738,6231,18327,8.91,4,20,3,0,0,568,6119.0,14.6,18.2,70.8,93.0004539264639,2024,8,5,1,33,81.90022696323194,550.75,916.35,3475959,10430.857142857143,10587.833333333334,811.4124369623936,0.15,91.79166666666667,10701.0,8945.0,314.0,93.92257020433615
2024-08-18,9275,8605,1832,5750,28232,8.51,3,23,4,2,0,547,5571.0,9.5,13.8,79.2,92.77628032345014,2024,8,6,1,33,85.98814016172507,403.2608695652174,1227.4782608695652,3485234,10259.142857142857,10551.066666666668,919.9471775726724,0.17391304347826086,77.29166666666667,11015.0,10477.0,-1740.0,93.92257020433615
2024-08-19,10344,9531,1405,6628,18155,9.42,3,18,3,2,0,559,6131.0,9.5,12.2,62.5,92.14037122969839,2024,8,0,0,34,77.3201856148492,574.6666666666666,1008.6111111111111,3495578,10080.42857142857,10485.333333333334,716.1158791571926,0.16666666666666666,86.2,9275.0,11595.0,1069.0,93.92257020433615
2024-08-20,11464,10652,1943,8828,16036,6.69,2,19,5,2,0,576,6487.0,9.9,12.8,58.3,92.91695743196092,2024,8,1,0,34,75.60847871598045,603.3684210526316,844.0,3507042,10224.857142857143,10461.433333333332,885.6612272894915,0.2631578947368421,95.53333333333333,10344.0,10453.0,1120.0,93.92257020433615
2024-08-21,11472,10973,1825,7357,25692,7.94,3,23,2,1,0,514,5960.0,10.1,18.6,87.5,95.65027894002789,2024,8,2,0,34,91.57513947001394,498.7826086956522,1117.0434782608695,3518514,10526.0,10500.466666666667,902.3908982993106,0.08695652173913043,95.6,11464.0,9364.0,8.0,93.92257020433615
2024-08-22,9053,8450,1276,5208,15687,8.14,2,19,4,0,0,489,5871.0,9.4,15.9,62.5,93.33922456644206,2024,8,3,0,34,77.91961228322103,476.4736842105263,825.6315789473684,3527567,10474.857142857143,10460.0,982.6877138019224,0.21052631578947367,75.44166666666666,11472.0,9411.0,-2419.0,93.92257020433615
2024-08-23,11198,10519,1951,3109,16234,8.47,2,20,1,2,0,538,6014.0,14.3,19.1,79.2,93.93641721736024,2024,8,4,0,34,86.56820860868012,559.9,811.7,3538765,10545.857142857143,10493.066666666668,1019.0321271631128,0.05,93.31666666666666,9053.0,10701.0,2145.0,93.92257020433615
2024-08-24,11436,10759,1516,1881,15269,8.43,4,18,4,2,0,569,5685.0,10.0,13.7,58.3,94.08009793634137,2024,8,5,1,34,76.19004896817069,635.3333333333334,848.2777777777778,3550201,10606.0,10511.033333333333,1062.8184228738694,0.2222222222222222,95.3,11198.0,11015.0,238.0,93.92257020433615
2024-08-25,9447,9126,905,6855,17294,8.21,2,23,5,2,0,525,6057.0,13.9,18.4,75.0,96.60209590346142,2024,8,6,1,34,85.80104795173071,410.7391304347826,751.9130434782609,3559648,10630.57142857143,10493.533333333333,1028.3475186179605,0.21739130434782608,78.725,11436.0,9275.0,-1989.0,93.92257020433615
2024-08-26,9423,8987,786,4820,26001,8.07,4,23,3,0,0,563,5554.0,10.6,13.9,83.3,95.37302345325269,2024,8,0,0,35,89.33651172662634,409.69565217391306,1130.4782608695652,3569071,10499.0,10465.9,1125.4569442379563,0.13043478260869565,78.525,9447.0,10344.0,-24.0,93.92257020433615
2024-08-27,9706,9165,1796,3129,20447,9.26,2,23,2,1,0,462,5968.0,11.3,18.1,87.5,94.42612816814342,2024,8,1,0,35,90.9630640840717,422.0,889.0,3578777,10247.857142857143,10452.333333333334,1068.958594235808,0.08695652173913043,80.88333333333333,9423.0,11464.0,283.0,93.92257020433615
2024-08-28,9358,8786,1221,7678,24104,8.61,2,19,4,1,0,462,6174.0,13.3,12.4,62.5,93.8875828168412,2024,8,2,0,35,78.1937914084206,492.5263157894737,1268.6315789473683,3588135,9945.857142857143,10406.3,958.3776966957982,0.21052631578947367,77.98333333333333,9706.0,11472.0,-348.0,93.92257020433615
2024-08-29,10900,10007,642,2761,18435,8.0,4,21,5,0,0,586,6339.0,9.1,12.2,66.7,91.80733944954127,2024,8,3,0,35,79.25366972477065,519.047619047619,877.8571428571429,3599035,10209.714285714286,10427.033333333333,925.2727011150234,0.23809523809523808,90.83333333333333,9358.0,9053.0,1542.0,93.92257020433615
2024-08-30,10281,9448,639,1504,18308,6.83,2,20,5,0,0,491,5892.0,13.3,13.0,62.5,91.89767532341212,2024,8,4,0,35,77.19883766170605,514.05,915.4,3609316,10078.714285714286,10360.333333333334,821.0789069442097,0.25,85.675,10900.0,11198.0,-619.0,93.92257020433615
2024-08-31,11295,10379,1232,9940,18924,9.01,3,23,1,1,0,503,5588.0,10.0,15.3,91.7,91.89021691013723,2024,8,5,1,35,91.79510845506861,491.0869565217391,822.7826086956521,3620611,10058.57142857143,10352.5,783.082553575556,0.043478260869565216,94.125,10281.0,11436.0,1014.0,93.92257020433615
2024-09-01,9565,8862,1973,9278,27391,9.3,4,18,5,2,0,477,6348.0,14.6,19.1,54.2,92.65028750653424,2024,9,6,1,35,73.42514375326712,531.3888888888889,1521.7222222222222,3630176,10075.42857142857,10368.333333333334,768.8642830268633,0.2777777777777778,79.70833333333334,11295.0,9447.0,-1730.0,93.61129237998817
2024-09-02,10931,10080,1822,2105,28580,6.53,2,18,3,2,0,532,5812.0,10.4,12.6,62.5,92.2148019394383,2024,9,0,0,36,77.35740096971915,607.2777777777778,1587.7777777777778,3641107,10290.857142857143,10376.233333333334,766.8536210976591,0.16666666666666666,91.09166666666667,9565.0,9423.0,1366.0,93.61129237998817
2024-09-03,10024,9230,709,2863,25848,9.31,3,21,5,2,0,593,6210.0,9.9,14.7,66.7,92.07901037509976,2024,9,1,0,36,79.38950518754987,477.3333333333333,1230.857142857143,3651131,10336.285714285714,10321.566666666668,735.1978677621545,0.23809523809523808,83.53333333333333,10931.0,9706.0,-907.0,93.61129237998817
2024-09-04,10043,9772,1773,6653,29965,8.49,3,21,1,2,0,454,5615.0,14.6,18.3,83.3,97.30160310664144,2024,9,2,0,36,90.30080155332072,478.23809523809524,1426.904761904762,3661174,10434.142857142857,10332.233333333334,619.8167547944455,0.047619047619047616,83.69166666666666,10024.0,9358.0,19.0,93.61129237998817
2024-09-05,10084,9773,1805,6305,17398,7.57,4,21,0,1,0,580,5842.0,11.0,18.6,87.5,96.91590638635462,2024,9,3,0,36,92.2079531931773,480.1904761904762,828.4761904761905,3671258,10317.57142857143,10286.733333333334,593.7861166961274,0.0,84.03333333333333,10043.0,10900.0,41.0,93.61129237998817
2024-09-06,9036,8663,1383,2341,20884,7.98,3,23,3,2,0,470,6084.0,10.7,14.8,83.3,95.87206728640992,2024,9,4,0,36,89.58603364320496,392.8695652173913,908.0,3680294,10139.714285714286,10263.033333333333,767.5879350897603,0.13043478260869565,75.3,10084.0,10281.0,-1048.0,93.61129237998817
2024-09-07,8808,8080,970,1987,15090,9.29,4,23,2,1,0,510,6280.0,8.7,12.6,87.5,91.73478655767484,2024,9,5,1,36,89.61739327883743,382.95652173913044,656.0869565217391,3689102,9784.42857142857,10217.466666666667,717.6732908371993,0.08695652173913043,73.4,9036.0,11295.0,-228.0,93.61129237998817
2024-09-08,9776,8870,1369,3932,26460,6.7,3,18,3,2,0,557,5603.0,9.2,16.5,62.5,90.73240589198036,2024,9,6,1,36,76.61620294599018,543.1111111111111,1470.0,3698878,9814.57142857143,10162.666666666666,711.3240839315744,0.16666666666666666,81.46666666666667,8808.0,9565.0,968.0,93.61129237998817
2024-09-09,9576,9337,1961,8923,18961,8.88,4,19,4,2,0,480,5553.0,12.8,15.7,62.5,97.50417710944028,2024,9,0,0,37,80.00208855472013,504.0,997.9473684210526,3708454,9621.0,10183.7,513.8264947108293,0.21052631578947367,79.80000000000001,9776.0,10931.0,-200.0,93.61129237998817
2024-09-10,9363,8886,1260,6837,16449,8.97,2,23,5,2,0,457,5658.0,8.4,16.5,75.0,94.90547901313681,2024,9,1,0,37,84.9527395065684,407.0869565217391,715.1739130434783,3717817,9526.57142857143,10146.566666666668,487.48396799051255,0.21739130434782608,78.025,9576.0,10024.0,-213.0,93.61129237998817
2024-09-11,9147,8843,995,589,19524,9.02,3,23,4,2,0,476,6282.0,9.9,13.6,79.2,96.67650595823767,2024,9,2,0,37,87.93825297911883,397.69565217391306,848.8695652173913,3726964,9398.57142857143,10064.966666666667,445.0714763358597,0.17391304347826086,76.225,9363.0,10043.0,-216.0,93.61129237998817
2024-09-12,8721,8322,1069,7984,15406,8.09,3,22,1,1,0,595,5832.0,14.5,18.8,87.5,95.42483660130719,2024,9,3,0,37,91.4624183006536,396.40909090909093,700.2727272727273,3735685,9203.857142857143,10007.233333333334,389.96300190827804,0.045454545454545456,72.675,9147.0,10084.0,-426.0,93.61129237998817
2024-09-13,9355,8598,1922,4670,22658,6.63,4,18,2,2,0,571,6334.0,13.7,16.9,66.7,91.90807055050774,2024,9,4,0,37,79.30403527525388,519.7222222222222,1258.7777777777778,3745040,9249.42857142857,10006.933333333332,385.69368551713353,0.1111111111111111,77.95833333333333,8721.0,9036.0,634.0,93.61129237998817
2024-09-14,9812,9031,1588,2402,19895,8.75,3,19,5,0,0,517,6056.0,8.2,19.3,58.3,92.04035874439462,2024,9,5,1,37,75.17017937219731,516.421052631579,1047.1052631578948,3754852,9392.857142857143,10020.3,380.82867038950576,0.2631578947368421,81.76666666666667,9355.0,8808.0,457.0,93.61129237998817
2024-09-15,9148,8394,736,5313,28598,6.79,4,20,0,2,0,457,5550.0,11.3,15.0,83.3,91.75776125929164,2024,9,6,1,37,87.52888062964581,457.4,1429.9,3764000,9303.142857142857,9968.533333333333,348.08975306757276,0.0,76.23333333333333,9812.0,9776.0,-664.0,93.61129237998817
2024-09-16,9638,8894,1297,9673,26493,8.09,2,22,4,2,0,575,5646.0,13.8,16.3,75.0,92.28055613197759,2024,9,0,0,38,83.6402780659888,438.09090909090907,1204.2272727272727,3773638,9312.0,9922.633333333333,356.86785602913824,0.18181818181818182,80.31666666666666,9148.0,9576.0,490.0,93.61129237998817
2024-09-17,11254,10516,1527,3164,26158,8.0,3,19,1,0,0,455,5825.0,8.3,14.2,75.0,93.44233161542562,2024,9,1,0,38,84.22116580771281,592.3157894736842,1376.7368421052631,3784892,9582.142857142857,9988.6,818.7440439624351,0.05263157894736842,93.78333333333333,9638.0,9363.0,1616.0,93.61129237998817
2024-09-18,8689,8500,1911,5054,24667,7.2,4,22,5,1,0,599,6283.0,9.9,19.9,70.8,97.82483599953964,2024,9,2,0,38,84.31241799976982,394.95454545454544,1121.2272727272727,3793581,9516.714285714286,9933.433333333332,875.6368566717944,0.22727272727272727,72.40833333333333,11254.0,9147.0,-2565.0,93.61129237998817
2024-09-19,8748,8295,1098,224,28841,6.86,2,18,1,2,0,518,5807.0,11.8,15.3,70.8,94.82167352537722,2024,9,3,0,38,82.81083676268861,486.0,1602.2777777777778,3802329,9520.57142857143,9842.9,871.5977392397106,0.05555555555555555,72.89999999999999,8689.0,8721.0,59.0,93.61129237998817
2024-09-20,9160,8369,867,3096,16609,9.19,2,23,1,1,0,474,6162.0,12.2,13.3,91.7,91.3646288209607,2024,9,4,0,38,91.53231441048035,398.2608695652174,722.1304347826087,3811489,9492.714285714286,9765.833333333334,880.8387507155109,0.043478260869565216,76.33333333333333,8748.0,9355.0,412.0,93.61129237998817
2024-09-21,9385,8464,904,7381,19780,7.41,2,23,1,0,0,503,5714.0,10.9,12.1,91.7,90.18646776771445,2024,9,5,1,38,90.94323388385723,408.04347826086956,860.0,3820874,9431.714285714286,9776.9,869.7579575732923,0.043478260869565216,78.20833333333333,9160.0,9812.0,225.0,93.61129237998817
2024-09-22,11295,10826,1155,4586,23622,7.24,3,21,3,0,0,579,5562.0,11.7,16.5,75.0,95.84772023019035,2024,9,6,1,38,85.42386011509518,537.8571428571429,1124.857142857143,3832169,9738.42857142857,9780.133333333333,1100.8858337937515,0.14285714285714285,94.125,9385.0,9148.0,1910.0,93.61129237998817
2024-09-23,10969,9987,1074,7143,28179,7.78,3,20,0,2,0,569,5759.0,8.6,12.7,83.3,91.04749749293464,2024,9,0,0,39,87.17374874646731,548.45,1408.95,3843138,9928.57142857143,9764.566666666668,1191.835958670944,0.0,91.40833333333333,11295.0,9638.0,-326.0,93.61129237998817
2024-09-24,9261,8372,1698,9117,26926,7.13,3,22,3,0,0,592,5895.0,11.7,13.3,79.2,90.40060468631897,2024,9,1,0,39,84.80030234315949,420.95454545454544,1223.909090909091,3852399,9643.857142857143,9758.366666666667,1052.3222618843015,0.13636363636363635,77.17500000000001,10969.0,11254.0,-1708.0,93.61129237998817
2024-09-25,10420,10049,526,7478,23476,6.95,3,21,1,1,0,595,5557.0,8.2,15.1,83.3,96.43953934740883,2024,9,2,0,39,89.86976967370441,496.1904761904762,1117.904761904762,3862819,9891.142857142857,9791.6,992.2102311795014,0.047619047619047616,86.83333333333333,9261.0,8689.0,1159.0,93.61129237998817
2024-09-26,10803,9889,1329,1909,21364,7.53,4,21,0,2,0,487,5741.0,12.7,18.6,87.5,91.53938720725723,2024,9,3,0,39,89.51969360362861,514.4285714285714,1017.3333333333334,3873622,10184.714285714286,9828.166666666666,897.0605171495921,0.0,90.025,10420.0,8748.0,383.0,93.61129237998817
2024-09-27,10729,10363,1415,6781,18748,6.75,2,21,1,0,1,555,6005.0,8.8,13.4,83.3,96.58868487277472,2024,9,4,0,39,89.94434243638736,510.9047619047619,892.7619047619048,3884351,10408.857142857143,9873.866666666667,787.7005413589953,0.047619047619047616,89.40833333333333,10803.0,9160.0,-74.0,93.61129237998817
2024-09-28,9746,9365,1712,2462,28650,9.46,3,20,3,1,0,509,6165.0,11.5,17.2,70.8,96.09070387851426,2024,9,5,1,39,83.44535193925714,487.3,1432.5,3894097,10460.42857142857,9835.4,718.2515476588931,0.15,81.21666666666667,10729.0,9385.0,-983.0,93.61129237998817
2024-09-29,8742,8168,1611,2176,20002,8.17,4,19,1,2,0,541,5695.0,12.6,18.2,75.0,93.4339967970716,2024,9,6,1,39,84.2169983985358,460.10526315789474,1052.7368421052631,3902839,10095.714285714286,9784.1,858.3592321567343,0.05263157894736842,72.85000000000001,9746.0,11295.0,-1004.0,93.61129237998817
2024-09-30,11091,10516,1631,6553,19042,9.44,4,20,4,2,0,476,6094.0,12.2,17.5,66.7,94.81561626544045,2024,9,0,0,40,80.75780813272023,554.55,952.1,3913930,10113.142857142857,9777.3,880.011634122301,0.2,92.425,8742.0,10969.0,2349.0,93.61129237998817
2024-10-01,10677,9975,1619,4873,23635,9.33,2,22,0,1,0,471,5622.0,12.9,12.9,91.7,93.42511941556617,2024,10,1,0,40,92.5625597077831,485.3181818181818,1074.3181818181818,3924607,10315.42857142857,9814.366666666667,811.5698485329135,0.0,88.97500000000001,11091.0,9261.0,-414.0,93.34471970237811
2024-10-02,11997,10973,1845,6155,20543,6.88,3,18,1,0,0,469,5983.0,13.4,17.4,70.8,91.46453279986663,2024,10,2,0,40,81.13226639993331,666.5,1141.2777777777778,3936604,10540.714285714286,9849.9,1033.8718028662993,0.05555555555555555,99.97500000000001,10677.0,10420.0,1320.0,93.34471970237811
2024-10-03,11143,10467,1909,9886,27856,9.4,2,21,4,0,0,598,5569.0,8.6,16.8,70.8,93.93341111011398,2024,10,3,0,40,82.366705555057,530.6190476190476,1326.4761904761904,3947747,10589.285714285714,9887.2,1055.9975874792565,0.19047619047619047,92.85833333333333,11997.0,10803.0,-854.0,93.34471970237811
2024-10-04,9942,9677,831,6135,20573,8.64,3,23,4,0,0,597,6446.0,10.1,12.0,79.2,97.33454033393684,2024,10,4,0,40,88.26727016696842,432.2608695652174,894.4782608695652,3957689,10476.857142857143,9883.833333333334,1080.2594485541824,0.17391304347826086,82.85,11143.0,10729.0,-1201.0,93.34471970237811
2024-10-05,9726,8922,1975,5874,20581,7.83,3,23,3,0,0,591,5627.0,8.9,18.5,83.3,91.73349784083898,2024,10,5,1,40,87.51674892041949,422.8695652173913,894.8260869565217,3967415,10474.0,9871.9,1082.5386829116594,0.13043478260869565,81.05,9942.0,9746.0,-216.0,93.34471970237811
2024-10-06,11770,11026,1055,609,22940,6.81,4,20,5,2,0,480,5823.0,11.9,13.2,62.5,93.67884451996602,2024,10,6,1,40,78.08942225998301,588.5,1147.0,3979185,10906.57142857143,9963.033333333333,856.4758913017015,0.25,98.08333333333333,9726.0,8742.0,2044.0,93.34471970237811
2024-10-07,9163,8844,750,7891,25530,9.2,2,23,0,2,0,518,5889.0,9.7,12.8,95.8,96.51860744297718,2024,10,0,0,41,96.15930372148858,398.39130434782606,1110.0,3988348,10631.142857142857,9974.866666666667,1070.5377820783565,0.0,76.35833333333333,11770.0,11091.0,-2607.0,93.34471970237811
2024-10-08,9861,8951,1065,1367,19042,8.1,3,20,3,1,0,576,5827.0,10.1,15.2,70.8,90.77172700537471,2024,10,1,0,41,80.78586350268736,493.05,952.1,3998209,10514.57142857143,9977.7,1108.467539314704,0.15,82.175,9163.0,10677.0,698.0,93.34471970237811
2024-10-09,10981,10482,528,5231,17994,7.59,4,22,2,0,0,453,5926.0,15.0,12.7,83.3,95.45578726891904,2024,10,2,0,41,89.37789363445953,499.1363636363636,817.9090909090909,4009190,10369.42857142857,10024.533333333333,934.9418622109089,0.09090909090909091,91.50833333333334,9861.0,11997.0,1120.0,93.34471970237811
2024-10-10,11319,10797,1964,1499,25291,7.98,2,23,2,2,0,491,6024.0,10.0,14.4,87.5,95.38828518420355,2024,10,3,0,41,91.44414259210177,492.1304347826087,1099.608695652174,4020509,10394.57142857143,10089.733333333334,961.2098031722318,0.08695652173913043,94.325,10981.0,11143.0,338.0,93.34471970237811
2024-10-11,9745,9371,939,4306,17799,6.82,4,23,2,1,0,460,5542.0,11.5,17.5,87.5,96.16213442791175,2024,10,4,0,41,91.83106721395588,423.69565217391306,773.8695652173913,4030254,10366.42857142857,10109.666666666666,979.3810727772933,0.08695652173913043,81.20833333333334,11319.0,9942.0,-1574.0,93.34471970237811
2024-10-12,9665,8936,1743,5696,28543,8.13,3,20,4,0,0,551,6056.0,10.5,19.3,66.7,92.45732022762544,2024,10,5,1,41,79.57866011381273,483.25,1427.15,4039919,10357.714285714286,10141.133333333333,986.2762821654089,0.2,80.54166666666667,9745.0,9726.0,-80.0,93.34471970237811
2024-10-13,8940,8271,1792,8792,23572,8.61,2,21,5,2,0,456,5954.0,10.9,19.5,66.7,92.51677852348993,2024,10,6,1,41,79.60838926174497,425.7142857142857,1122.4761904761904,4048859,9953.42857142857,10127.3,885.7839949527321,0.23809523809523808,74.5,9665.0,11770.0,-725.0,93.34471970237811
2024-10-14,9660,8787,1246,8504,19633,8.95,2,20,0,1,0,479,5999.0,8.7,12.9,83.3,90.96273291925466,2024,10,0,0,42,87.13136645962733,483.0,981.65,4058519,10024.42857142857,10122.233333333334,830.0316976162727,0.0,80.5,8940.0,9163.0,720.0,93.34471970237811
2024-10-15,11822,11465,1121,946,29693,7.66,4,22,5,1,0,536,5915.0,13.1,13.1,70.8,96.98020639485705,2024,10,1,0,42,83.89010319742852,537.3636363636364,1349.6818181818182,4070341,10304.57142857143,10211.366666666667,1063.7128148053266,0.22727272727272727,98.51666666666667,9660.0,9861.0,2162.0,93.34471970237811
2024-10-16,9494,8681,1964,390,20615,8.25,3,20,3,0,0,453,6234.0,9.5,12.5,70.8,91.43669686117548,2024,10,2,0,42,81.11834843058773,474.7,1030.75,4079835,10092.142857142857,10206.566666666668,1054.5535277344968,0.15,79.11666666666667,11822.0,10981.0,-2328.0,93.34471970237811
2024-10-17,10605,10049,956,4386,27028,7.26,3,21,2,2,0,527,5648.0,9.2,19.0,79.2,94.75719000471476,2024,10,3,0,42,86.97859500235738,505.0,1287.047619047619,4090440,9990.142857142857,10184.933333333332,944.943989269881,0.09523809523809523,88.375,9494.0,11319.0,1111.0,93.34471970237811
2024-10-18,10623,10300,1554,4516,28840,8.07,3,19,0,1,0,515,6130.0,13.8,18.3,79.2,96.95942765697072,2024,10,4,0,42,88.07971382848535,559.1052631578947,1517.8947368421052,4101063,10115.57142857143,10249.4,965.039007353803,0.0,88.52499999999999,10605.0,9745.0,18.0,93.34471970237811
2024-10-19,9742,9501,756,441,25073,9.41,2,23,5,1,0,595,6081.0,14.6,17.4,75.0,97.52617532334223,2024,10,5,1,42,86.26308766167111,423.5652173913044,1090.1304347826087,4110805,10126.57142857143,10282.533333333333,959.4699677674888,0.21739130434782608,81.18333333333332,10623.0,9665.0,-881.0,93.34471970237811
2024-10-20,10382,10016,1361,8346,18494,9.45,2,21,4,0,0,566,5940.0,12.5,15.0,70.8,96.47466769408591,2024,10,6,1,42,83.63733384704295,494.3809523809524,880.6666666666666,4121187,10332.57142857143,10323.266666666666,804.5429048313098,0.19047619047619047,86.51666666666667,9742.0,8940.0,640.0,93.34471970237811
2024-10-21,9045,8574,921,5540,24401,7.83,4,19,2,2,0,562,6004.0,8.5,13.7,70.8,94.7927031509121,2024,10,0,0,43,82.79635157545604,476.05263157894734,1284.2631578947369,4130232,10244.714285714286,10311.933333333332,916.0778195266449,0.10526315789473684,75.375,10382.0,9660.0,-1337.0,93.34471970237811
2024-10-22,11804,11063,1002,9782,20882,9.37,3,21,3,2,0,458,5521.0,13.7,18.6,75.0,93.72246696035242,2024,10,1,0,43,84.36123348017621,562.0952380952381,994.3809523809524,4142036,10242.142857142857,10328.9,910.9232365338279,0.14285714285714285,98.36666666666667,9045.0,11822.0,2759.0,93.34471970237811
2024-10-23,11342,10464,1966,1353,26514,8.5,4,22,2,2,0,459,5702.0,10.7,12.4,83.3,92.25886087109856,2024,10,2,0,43,87.77943043554927,515.5454545454545,1205.1818181818182,4153378,10506.142857142857,10341.333333333334,925.6333738890637,0.09090909090909091,94.51666666666667,11804.0,9494.0,-462.0,93.34471970237811
